MinTemperature,AvgTemperature,MaxDewPoint,AvgDewPoint
0.45454545454545436,0.2087912087912085,0.3333333333333335,0.4365079365079365
0.2727272727272727,0.17582417582417564,0.41666666666666674,0.4365079365079365
0.36363636363636354,0.2307692307692304,0.3333333333333335,0.40476190476190466
0.36363636363636354,0.35164835164835173,0.25,0.2857142857142856
0.18181818181818188,0.31868131868131844,0.3333333333333335,0.23809523809523814
0.2727272727272727,0.3846153846153846,0.25,0.11111111111111094
0.36363636363636354,0.3846153846153846,0.25,0.08730158730158721
0.36363636363636354,0.32967032967032983,0.3333333333333335,0.22222222222222232
0.45454545454545436,0.27472527472527464,0.3333333333333335,0.3412698412698414
0.36363636363636354,0.31868131868131844,0.41666666666666674,0.39682539682539675
0.5454545454545452,0.37362637362637363,0.41666666666666674,0.5079365079365079
0.45454545454545436,0.4175824175824179,0.5,0.5476190476190474
0.6363636363636365,0.4945054945054945,0.5833333333333335,0.6349206349206349
0.7272727272727273,0.5494505494505497,0.5833333333333335,0.6428571428571428
0.6363636363636365,0.5604395604395602,0.5833333333333335,0.5793650793650795
0.6363636363636365,0.5824175824175826,0.5833333333333335,0.603174603174603
0.6363636363636365,0.6043956043956045,0.5833333333333335,0.6190476190476191
0.6363636363636365,0.6153846153846154,0.5,0.5317460317460316
0.6363636363636365,0.6703296703296702,0.41666666666666674,0.4365079365079365
0.5454545454545452,0.5934065934065935,0.41666666666666674,0.32539682539682513
0.45454545454545436,0.5934065934065935,0.5,0.38888888888888884
0.6363636363636365,0.6153846153846154,0.5,0.5158730158730158
0.6363636363636365,0.6593406593406597,0.5,0.38095238095238093
0.6363636363636365,0.6373626373626378,0.5,0.4444444444444442
0.6363636363636365,0.6483516483516483,0.41666666666666674,0.4285714285714284
0.6363636363636365,0.6813186813186816,0.5,0.4285714285714284
0.7272727272727273,0.7362637362637363,0.3333333333333335,0.3095238095238093
0.7272727272727273,0.6923076923076925,0.41666666666666674,0.3412698412698414
0.5454545454545452,0.5494505494505497,0.5,0.46825396825396814
0.6363636363636365,0.5384615384615383,0.41666666666666674,0.5079365079365079
0.6363636363636365,0.5054945054945055,0.5,0.603174603174603
0.6363636363636365,0.5274725274725278,0.5,0.5555555555555556
0.6363636363636365,0.5714285714285716,0.5833333333333335,0.6190476190476191
0.7272727272727273,0.6593406593406597,0.5833333333333335,0.6746031746031746
0.8181818181818181,0.6483516483516483,0.6666666666666665,0.7222222222222221
0.8181818181818181,0.6813186813186816,0.6666666666666665,0.6746031746031746
0.6363636363636365,0.7692307692307696,0.5833333333333335,0.5555555555555556
0.7272727272727273,0.7472527472527477,0.5833333333333335,0.46031746031746046
0.8181818181818181,0.7802197802197801,0.5,0.5
0.8181818181818181,0.7802197802197801,0.5833333333333335,0.5476190476190474
0.7272727272727273,0.7252747252747254,0.5,0.5396825396825398
0.8181818181818181,0.7582417582417582,0.5833333333333335,0.5952380952380953
0.7272727272727273,0.7142857142857144,0.5833333333333335,0.5952380952380953
0.8181818181818181,0.7032967032967035,0.6666666666666665,0.6428571428571428
0.8181818181818181,0.6703296703296702,0.75,0.7142857142857142
0.8181818181818181,0.7582417582417582,0.75,0.753968253968254
0.8181818181818181,0.7802197802197801,0.6666666666666665,0.6666666666666665
0.909090909090909,0.8571428571428577,0.8333333333333335,0.7301587301587302
0.45454545454545436,0.6153846153846154,0.75,0.7301587301587302
0.5454545454545452,0.6373626373626378,0.75,0.7222222222222221
0.7272727272727273,0.6813186813186816,0.6666666666666665,0.6428571428571428
0.7272727272727273,0.7802197802197801,0.5833333333333335,0.4444444444444442
0.7272727272727273,0.7692307692307696,0.5833333333333335,0.5396825396825398
0.8181818181818181,0.6043956043956045,0.6666666666666665,0.7063492063492063
0.6363636363636365,0.5714285714285716,0.6666666666666665,0.753968253968254
0.7272727272727273,0.6483516483516483,0.6666666666666665,0.7380952380952381
0.8181818181818181,0.7032967032967035,0.75,0.6349206349206349
0.7272727272727273,0.6593406593406597,0.5833333333333335,0.6428571428571428
0.8181818181818181,0.7032967032967035,0.6666666666666665,0.753968253968254
0.909090909090909,0.7362637362637363,0.75,0.7222222222222221
0.5454545454545452,0.6043956043956045,0.8333333333333335,0.7619047619047619
0.36363636363636354,0.5494505494505497,0.75,0.6825396825396823
0.36363636363636354,0.5494505494505497,0.6666666666666665,0.7380952380952381
0.6363636363636365,0.5604395604395602,0.75,0.7777777777777779
0.7272727272727273,0.5934065934065935,0.75,0.7380952380952381
0.7272727272727273,0.7032967032967035,0.75,0.7698412698412698
0.8181818181818181,0.6923076923076925,0.75,0.8650793650793651
0.5454545454545452,0.5054945054945055,0.75,0.7936507936507937
0.6363636363636365,0.5054945054945055,0.75,0.7936507936507937
0.7272727272727273,0.6373626373626378,0.75,0.7936507936507937
0.7272727272727273,0.6923076923076925,0.6666666666666665,0.746031746031746
0.7272727272727273,0.7692307692307696,0.75,0.7857142857142856
0.7272727272727273,0.7142857142857144,0.75,0.8015873015873014
0.8181818181818181,0.7362637362637363,0.75,0.746031746031746
0.909090909090909,0.7472527472527477,0.6666666666666665,0.6904761904761905
0.909090909090909,0.7802197802197801,0.75,0.7063492063492063
0.8181818181818181,0.7802197802197801,0.75,0.7777777777777779
0.909090909090909,0.8241758241758244,0.6666666666666665,0.746031746031746
0.909090909090909,0.8351648351648353,0.75,0.7142857142857142
0.7272727272727273,0.8571428571428577,0.6666666666666665,0.6587301587301588
0.909090909090909,0.9230769230769234,0.6666666666666665,0.603174603174603
0.7272727272727273,0.7692307692307696,0.75,0.7142857142857142
0.6363636363636365,0.6703296703296702,0.75,0.7222222222222221
0.8181818181818181,0.6483516483516483,0.8333333333333335,0.8333333333333335
0.909090909090909,0.8131868131868134,0.8333333333333335,0.7936507936507937
0.909090909090909,0.8241758241758244,0.75,0.7857142857142856
0.909090909090909,0.8351648351648353,0.75,0.8015873015873014
0.909090909090909,0.8131868131868134,0.75,0.8333333333333335
0.9999999999999998,0.8791208791208796,0.8333333333333335,0.8253968253968251
0.9999999999999998,0.8241758241758244,0.8333333333333335,0.8809523809523809
0.8181818181818181,0.6483516483516483,0.8333333333333335,0.8888888888888888
0.7272727272727273,0.7802197802197801,0.8333333333333335,0.8571428571428572
0.7272727272727273,0.6923076923076925,0.9166666666666665,0.9444444444444442
0.7272727272727273,0.6813186813186816,0.8333333333333335,0.8650793650793651
0.7272727272727273,0.6483516483516483,0.8333333333333335,0.8809523809523809
0.7272727272727273,0.7912087912087915,0.8333333333333335,0.7698412698412698
0.6363636363636365,0.5934065934065935,0.8333333333333335,0.8968253968253967
0.6363636363636365,0.5164835164835164,0.75,0.8650793650793651
0.6363636363636365,0.4505494505494503,0.8333333333333335,0.873015873015873
0.6363636363636365,0.4065934065934065,0.8333333333333335,0.841269841269841
0.45454545454545436,0.197802197802198,0.75,0.7777777777777779
0.5454545454545452,0.4065934065934065,0.75,0.8095238095238095
0.6363636363636365,0.4395604395604398,0.8333333333333335,0.8888888888888888
0.7272727272727273,0.6373626373626378,0.8333333333333335,0.8650793650793651
0.7272727272727273,0.6593406593406597,0.8333333333333335,0.873015873015873
0.7272727272727273,0.8021978021978025,0.9166666666666665,0.841269841269841
0.8181818181818181,0.8131868131868134,0.9166666666666665,0.9285714285714284
0.909090909090909,0.7142857142857144,0.9166666666666665,0.9444444444444442
0.5454545454545452,0.5934065934065935,0.9166666666666665,0.8571428571428572
0.7272727272727273,0.7692307692307696,0.9166666666666665,0.8888888888888888
0.8181818181818181,0.8351648351648353,0.9166666666666665,0.8809523809523809
0.8181818181818181,0.7472527472527477,0.9166666666666665,0.8809523809523809
0.8181818181818181,0.5824175824175826,0.9166666666666665,0.8809523809523809
0.5454545454545452,0.5494505494505497,0.8333333333333335,0.8650793650793651
0.5454545454545452,0.34065934065934034,0.8333333333333335,0.7936507936507937
0.6363636363636365,0.5274725274725278,0.8333333333333335,0.8174603174603174
0.7272727272727273,0.5054945054945055,0.8333333333333335,0.8253968253968251
0.6363636363636365,0.5494505494505497,0.75,0.7936507936507937
0.6363636363636365,0.5054945054945055,0.75,0.7380952380952381
0.7272727272727273,0.6153846153846154,0.75,0.7936507936507937
0.8181818181818181,0.6373626373626378,0.8333333333333335,0.7936507936507937
0.6363636363636365,0.4835164835164836,0.8333333333333335,0.873015873015873
0.7272727272727273,0.6373626373626378,0.9166666666666665,0.8809523809523809
0.6363636363636365,0.7032967032967035,0.8333333333333335,0.8253968253968251
0.7272727272727273,0.7142857142857144,0.75,0.8253968253968251
0.8181818181818181,0.7032967032967035,0.9166666666666665,0.9126984126984126
0.6363636363636365,0.7032967032967035,0.8333333333333335,0.8253968253968251
0.6363636363636365,0.5824175824175826,0.8333333333333335,0.8571428571428572
0.6363636363636365,0.5384615384615383,0.8333333333333335,0.8809523809523809
0.6363636363636365,0.5274725274725278,0.8333333333333335,0.8571428571428572
0.6363636363636365,0.6703296703296702,0.8333333333333335,0.841269841269841
0.7272727272727273,0.6373626373626378,0.8333333333333335,0.8809523809523809
0.8181818181818181,0.7032967032967035,0.8333333333333335,0.8888888888888888
0.8181818181818181,0.7802197802197801,0.8333333333333335,0.8015873015873014
0.8181818181818181,0.7802197802197801,0.8333333333333335,0.8253968253968251
0.8181818181818181,0.7582417582417582,0.8333333333333335,0.8571428571428572
0.8181818181818181,0.6813186813186816,0.9166666666666665,0.9126984126984126
0.8181818181818181,0.7582417582417582,0.8333333333333335,0.8015873015873014
0.8181818181818181,0.8241758241758244,0.9166666666666665,0.8174603174603174
0.8181818181818181,0.8021978021978025,0.8333333333333335,0.841269841269841
0.8181818181818181,0.6043956043956045,1.0,0.9126984126984126
0.6363636363636365,0.4725274725274726,0.9166666666666665,0.9047619047619047
0.6363636363636365,0.4725274725274726,0.9166666666666665,0.873015873015873
0.6363636363636365,0.4945054945054945,0.75,0.8015873015873014
0.6363636363636365,0.4395604395604398,0.8333333333333335,0.8333333333333335
0.6363636363636365,0.5054945054945055,0.75,0.7619047619047619
0.7272727272727273,0.6703296703296702,0.75,0.7619047619047619
0.8181818181818181,0.7472527472527477,0.75,0.7619047619047619
0.7272727272727273,0.6813186813186816,0.8333333333333335,0.7857142857142856
0.6363636363636365,0.6483516483516483,0.75,0.7777777777777779
0.6363636363636365,0.5054945054945055,0.75,0.8095238095238095
0.6363636363636365,0.4285714285714284,0.75,0.8015873015873014
0.5454545454545452,0.5934065934065935,0.75,0.7301587301587302
0.7272727272727273,0.6593406593406597,0.75,0.7619047619047619
0.7272727272727273,0.5714285714285716,0.75,0.7936507936507937
0.36363636363636354,0.32967032967032983,0.8333333333333335,0.6825396825396823
0.6363636363636365,0.4505494505494503,0.75,0.7222222222222221
0.7272727272727273,0.4835164835164836,0.8333333333333335,0.7857142857142856
0.45454545454545436,0.4395604395604398,0.75,0.8095238095238095
0.45454545454545436,0.4285714285714284,0.8333333333333335,0.8809523809523809
0.8181818181818181,0.6703296703296702,0.8333333333333335,0.8809523809523809
0.5454545454545452,0.4725274725274726,0.75,0.7936507936507937
0.7272727272727273,0.6153846153846154,0.75,0.8174603174603174
0.6363636363636365,0.4945054945054945,0.8333333333333335,0.8650793650793651
0.6363636363636365,0.4395604395604398,0.8333333333333335,0.8174603174603174
0.6363636363636365,0.4065934065934065,0.8333333333333335,0.8571428571428572
0.6363636363636365,0.5494505494505497,0.8333333333333335,0.841269841269841
0.7272727272727273,0.6923076923076925,0.8333333333333335,0.873015873015873
0.7272727272727273,0.6043956043956045,0.75,0.8571428571428572
0.7272727272727273,0.6043956043956045,0.8333333333333335,0.8809523809523809
0.8181818181818181,0.6593406593406597,0.75,0.8492063492063493
0.7272727272727273,0.6153846153846154,0.75,0.8650793650793651
0.8181818181818181,0.6373626373626378,0.8333333333333335,0.8809523809523809
0.8181818181818181,0.6813186813186816,0.8333333333333335,0.8571428571428572
0.8181818181818181,0.7032967032967035,0.75,0.8571428571428572
0.8181818181818181,0.7252747252747254,0.8333333333333335,0.8968253968253967
0.8181818181818181,0.7582417582417582,0.8333333333333335,0.873015873015873
0.7272727272727273,0.6373626373626378,0.8333333333333335,0.873015873015873
0.6363636363636365,0.5164835164835164,0.8333333333333335,0.841269841269841
0.6363636363636365,0.5164835164835164,0.8333333333333335,0.8174603174603174
0.7272727272727273,0.5824175824175826,0.8333333333333335,0.8174603174603174
0.7272727272727273,0.6263736263736264,0.75,0.8174603174603174
0.7272727272727273,0.5824175824175826,0.75,0.8015873015873014
0.5454545454545452,0.5824175824175826,0.75,0.7380952380952381
0.36363636363636354,0.4835164835164836,0.75,0.7698412698412698
0.36363636363636354,0.4945054945054945,0.75,0.7380952380952381
0.5454545454545452,0.5384615384615383,0.75,0.7063492063492063
0.5454545454545452,0.4615384615384617,0.75,0.7777777777777779
0.45454545454545436,0.4945054945054945,0.75,0.7777777777777779
0.7272727272727273,0.6483516483516483,0.8333333333333335,0.8253968253968251
0.6363636363636365,0.4725274725274726,0.8333333333333335,0.8333333333333335
0.5454545454545452,0.4175824175824179,0.75,0.8253968253968251
0.6363636363636365,0.4395604395604398,0.75,0.8015873015873014
0.6363636363636365,0.3846153846153846,0.75,0.7936507936507937
0.6363636363636365,0.5714285714285716,0.75,0.7777777777777779
0.5454545454545452,0.35164835164835173,0.75,0.7936507936507937
0.5454545454545452,0.4505494505494503,0.75,0.7777777777777779
0.45454545454545436,0.4285714285714284,0.75,0.7777777777777779
0.6363636363636365,0.4615384615384617,0.8333333333333335,0.8174603174603174
0.6363636363636365,0.5604395604395602,0.75,0.8015873015873014
0.6363636363636365,0.4835164835164836,0.8333333333333335,0.7936507936507937
0.6363636363636365,0.4945054945054945,0.75,0.8015873015873014
0.6363636363636365,0.39560439560439553,0.75,0.7936507936507937
0.5454545454545452,0.4175824175824179,0.75,0.746031746031746
0.5454545454545452,0.4945054945054945,0.6666666666666665,0.7380952380952381
0.6363636363636365,0.5054945054945055,0.75,0.8015873015873014
0.7272727272727273,0.5054945054945055,0.8333333333333335,0.8015873015873014
0.5454545454545452,0.4285714285714284,0.8333333333333335,0.8015873015873014
0.6363636363636365,0.4505494505494503,0.75,0.841269841269841
0.6363636363636365,0.5274725274725278,0.75,0.8015873015873014
0.45454545454545436,0.4395604395604398,0.75,0.7936507936507937
0.6363636363636365,0.4285714285714284,0.8333333333333335,0.841269841269841
0.5454545454545452,0.3846153846153846,0.8333333333333335,0.873015873015873
0.6363636363636365,0.4725274725274726,0.75,0.7777777777777779
0.6363636363636365,0.5054945054945055,0.75,0.8333333333333335
0.6363636363636365,0.5054945054945055,0.8333333333333335,0.7777777777777779
0.5454545454545452,0.4835164835164836,0.6666666666666665,0.7619047619047619
0.5454545454545452,0.3626373626373627,0.6666666666666665,0.7777777777777779
0.5454545454545452,0.4285714285714284,0.75,0.7380952380952381
0.6363636363636365,0.4285714285714284,0.6666666666666665,0.746031746031746
0.6363636363636365,0.4835164835164836,0.75,0.7936507936507937
0.6363636363636365,0.4835164835164836,0.6666666666666665,0.7380952380952381
0.5454545454545452,0.4395604395604398,0.75,0.8333333333333335
0.5454545454545452,0.4175824175824179,0.75,0.8095238095238095
0.6363636363636365,0.35164835164835173,0.75,0.8095238095238095
0.5454545454545452,0.5934065934065935,0.8333333333333335,0.7698412698412698
0.7272727272727273,0.6153846153846154,0.75,0.8095238095238095
0.7272727272727273,0.5824175824175826,0.8333333333333335,0.8174603174603174
0.6363636363636365,0.4945054945054945,0.8333333333333335,0.8174603174603174
0.6363636363636365,0.4835164835164836,0.8333333333333335,0.8253968253968251
0.5454545454545452,0.2637362637362637,0.8333333333333335,0.7619047619047619
0.5454545454545452,0.4175824175824179,0.6666666666666665,0.7619047619047619
0.6363636363636365,0.5054945054945055,0.8333333333333335,0.8095238095238095
0.5454545454545452,0.4615384615384617,0.75,0.7857142857142856
0.6363636363636365,0.3626373626373627,0.75,0.8650793650793651
0.5454545454545452,0.39560439560439553,0.8333333333333335,0.8253968253968251
0.6363636363636365,0.4945054945054945,0.8333333333333335,0.841269841269841
0.6363636363636365,0.4285714285714284,0.8333333333333335,0.8571428571428572
0.7272727272727273,0.5384615384615383,0.8333333333333335,0.8809523809523809
0.5454545454545452,0.4065934065934065,0.8333333333333335,0.8492063492063493
0.6363636363636365,0.4505494505494503,0.8333333333333335,0.8253968253968251
0.7272727272727273,0.5604395604395602,0.8333333333333335,0.8095238095238095
0.8181818181818181,0.5714285714285716,0.8333333333333335,0.8809523809523809
0.6363636363636365,0.5604395604395602,0.8333333333333335,0.8253968253968251
0.6363636363636365,0.34065934065934034,0.8333333333333335,0.7936507936507937
0.45454545454545436,0.31868131868131844,0.6666666666666665,0.6825396825396823
0.7272727272727273,0.5934065934065935,0.6666666666666665,0.753968253968254
0.7272727272727273,0.6373626373626378,0.75,0.8174603174603174
0.5454545454545452,0.4285714285714284,0.75,0.841269841269841
0.6363636363636365,0.4945054945054945,0.6666666666666665,0.753968253968254
0.6363636363636365,0.4835164835164836,0.75,0.7857142857142856
0.5454545454545452,0.4615384615384617,0.6666666666666665,0.746031746031746
0.5454545454545452,0.4395604395604398,0.75,0.7777777777777779
0.5454545454545452,0.4285714285714284,0.75,0.7380952380952381
0.6363636363636365,0.5164835164835164,0.6666666666666665,0.5952380952380953
0.5454545454545452,0.3626373626373627,0.6666666666666665,0.6825396825396823
0.5454545454545452,0.5494505494505497,0.6666666666666665,0.6428571428571428
0.7272727272727273,0.6483516483516483,0.75,0.753968253968254
0.6363636363636365,0.5494505494505497,0.75,0.746031746031746
0.6363636363636365,0.5384615384615383,0.75,0.746031746031746
0.6363636363636365,0.6043956043956045,0.75,0.7777777777777779
0.6363636363636365,0.6483516483516483,0.75,0.6746031746031746
0.6363636363636365,0.6703296703296702,0.6666666666666665,0.6587301587301588
0.6363636363636365,0.6593406593406597,0.5833333333333335,0.6111111111111112
0.6363636363636365,0.5934065934065935,0.6666666666666665,0.6984126984126984
0.6363636363636365,0.6483516483516483,0.6666666666666665,0.7063492063492063
0.6363636363636365,0.6373626373626378,0.75,0.7619047619047619
0.7272727272727273,0.7142857142857144,0.6666666666666665,0.7063492063492063
0.6363636363636365,0.5384615384615383,0.75,0.7222222222222221
0.6363636363636365,0.5824175824175826,0.6666666666666665,0.6666666666666665
0.6363636363636365,0.39560439560439553,0.75,0.7142857142857142
0.5454545454545452,0.5054945054945055,0.75,0.6666666666666665
0.6363636363636365,0.5824175824175826,0.75,0.7142857142857142
0.6363636363636365,0.3846153846153846,0.6666666666666665,0.7380952380952381
0.5454545454545452,0.4945054945054945,0.6666666666666665,0.7142857142857142
0.6363636363636365,0.4835164835164836,0.6666666666666665,0.7222222222222221
0.6363636363636365,0.5054945054945055,0.8333333333333335,0.8015873015873014
0.6363636363636365,0.4835164835164836,0.75,0.7777777777777779
0.6363636363636365,0.5604395604395602,0.75,0.7698412698412698
0.6363636363636365,0.4285714285714284,0.75,0.8253968253968251
0.5454545454545452,0.5824175824175826,0.75,0.7222222222222221
0.7272727272727273,0.5934065934065935,0.6666666666666665,0.7619047619047619
0.5454545454545452,0.4615384615384617,0.75,0.746031746031746
0.5454545454545452,0.5714285714285716,0.6666666666666665,0.6349206349206349
0.6363636363636365,0.5274725274725278,0.6666666666666665,0.5952380952380953
0.5454545454545452,0.4945054945054945,0.5,0.4761904761904763
0.5454545454545452,0.29670329670329654,0.5,0.48412698412698396
0.5454545454545452,0.39560439560439553,0.75,0.6507936507936507
0.6363636363636365,0.3846153846153846,0.75,0.7857142857142856
0.6363636363636365,0.30769230769230793,0.6666666666666665,0.7380952380952381
0.5454545454545452,0.3846153846153846,0.5833333333333335,0.5317460317460316
0.36363636363636354,0.31868131868131844,0.3333333333333335,0.3095238095238093
0.36363636363636354,0.32967032967032983,0.25,0.26190476190476186
0.2727272727272727,0.1208791208791209,0.08333333333333348,0.11904761904761907
0.09090909090909083,0.17582417582417564,0.25,0.26190476190476186
0.2727272727272727,0.37362637362637363,0.5833333333333335,0.4444444444444442
0.36363636363636354,0.31868131868131844,0.3333333333333335,0.38888888888888884
0.2727272727272727,0.4395604395604398,0.5833333333333335,0.40476190476190466
0.6363636363636365,0.4285714285714284,0.5833333333333335,0.5952380952380953
0.36363636363636354,0.4285714285714284,0.5,0.2777777777777777
0.45454545454545436,0.3626373626373627,0.5,0.4365079365079365
0.45454545454545436,0.4395604395604398,0.5833333333333335,0.5793650793650795
0.45454545454545436,0.4945054945054945,0.5,0.38095238095238093
0.45454545454545436,0.4725274725274726,0.5833333333333335,0.4365079365079365
0.5454545454545452,0.5604395604395602,0.5833333333333335,0.5238095238095237
0.7272727272727273,0.6263736263736264,0.6666666666666665,0.7222222222222221
0.6363636363636365,0.5494505494505497,0.5833333333333335,0.6349206349206349
0.36363636363636354,0.4835164835164836,0.5,0.3015873015873016
0.5454545454545452,0.35164835164835173,0.08333333333333348,0.19047619047619024
0.45454545454545436,0.3626373626373627,0.41666666666666674,0.38888888888888884
0.45454545454545436,0.4725274725274726,0.5833333333333335,0.5952380952380953
0.6363636363636365,0.3846153846153846,0.6666666666666665,0.6825396825396823
0.6363636363636365,0.4725274725274726,0.5833333333333335,0.6190476190476191
0.45454545454545436,0.2857142857142856,0.6666666666666665,0.5873015873015872
0.45454545454545436,0.4065934065934065,0.5833333333333335,0.5634920634920633
0.5454545454545452,0.5054945054945055,0.5833333333333335,0.626984126984127
0.5454545454545452,0.4395604395604398,0.6666666666666665,0.6825396825396823
0.45454545454545436,0.4175824175824179,0.6666666666666665,0.6984126984126984
0.5454545454545452,0.4505494505494503,0.6666666666666665,0.603174603174603
0.45454545454545436,0.5054945054945055,0.25,0.31746031746031744
0.45454545454545436,0.4615384615384617,0.5,0.22222222222222232
0.45454545454545436,0.4615384615384617,0.41666666666666674,0.2777777777777777
0.45454545454545436,0.4835164835164836,0.5833333333333335,0.4206349206349207
0.5454545454545452,0.4615384615384617,0.5833333333333335,0.46031746031746046
0.5454545454545452,0.4285714285714284,0.5,0.5873015873015872
0.5454545454545452,0.4835164835164836,0.5,0.5714285714285714
0.5454545454545452,0.4725274725274726,0.5833333333333335,0.6190476190476191
0.7272727272727273,0.5604395604395602,0.5833333333333335,0.5793650793650795
0.5454545454545452,0.5054945054945055,0.5,0.5
0.45454545454545436,0.4505494505494503,0.5833333333333335,0.5
0.6363636363636365,0.5164835164835164,0.5833333333333335,0.5555555555555556
0.5454545454545452,0.5054945054945055,0.41666666666666674,0.4206349206349207
0.2727272727272727,0.3846153846153846,0.25,0.26984126984126977
0.2727272727272727,0.30769230769230793,0.41666666666666674,0.3571428571428572
0.36363636363636354,0.4065934065934065,0.3333333333333335,0.23809523809523814
0.6363636363636365,0.197802197802198,0.41666666666666674,0.26984126984126977
0.36363636363636354,0.4835164835164836,0.3333333333333335,0.2857142857142856
0.5454545454545452,0.4835164835164836,0.41666666666666674,0.38888888888888884
0.45454545454545436,0.4505494505494503,0.41666666666666674,0.4444444444444442
0.45454545454545436,0.4285714285714284,0.5,0.4206349206349207
0.45454545454545436,0.4065934065934065,0.5,0.4206349206349207
0.36363636363636354,0.4505494505494503,0.41666666666666674,0.39682539682539675
0.45454545454545436,0.4505494505494503,0.5,0.4444444444444442
0.6363636363636365,0.4945054945054945,0.5,0.5476190476190474
0.6363636363636365,0.5384615384615383,0.5833333333333335,0.5873015873015872
0.6363636363636365,0.4835164835164836,0.5,0.6190476190476191
0.5454545454545452,0.4615384615384617,0.6666666666666665,0.603174603174603
0.45454545454545436,0.4835164835164836,0.6666666666666665,0.5238095238095237
0.5454545454545452,0.5054945054945055,0.6666666666666665,0.5476190476190474
0.6363636363636365,0.5054945054945055,0.5833333333333335,0.6428571428571428
0.7272727272727273,0.4945054945054945,0.5833333333333335,0.6190476190476191
0.6363636363636365,0.5714285714285716,0.41666666666666674,0.4285714285714284
0.6363636363636365,0.6593406593406597,0.41666666666666674,0.3571428571428572
0.5454545454545452,0.6483516483516483,0.3333333333333335,0.3571428571428572
0.5454545454545452,0.6373626373626378,0.5,0.46031746031746046
0.5454545454545452,0.5934065934065935,0.5,0.5079365079365079
0.45454545454545436,0.5934065934065935,0.41666666666666674,0.38095238095238093
0.45454545454545436,0.5824175824175826,0.41666666666666674,0.3015873015873016
0.5454545454545452,0.6483516483516483,0.41666666666666674,0.4365079365079365
0.8181818181818181,0.6043956043956045,0.6666666666666665,0.4761904761904763
0.5454545454545452,0.6373626373626378,0.5,0.4444444444444442
0.6363636363636365,0.6703296703296702,0.41666666666666674,0.40476190476190466
0.6363636363636365,0.6043956043956045,0.5833333333333335,0.5
0.6363636363636365,0.6593406593406597,0.5,0.39682539682539675
0.6363636363636365,0.6373626373626378,0.41666666666666674,0.46825396825396814
0.7272727272727273,0.6483516483516483,0.5,0.5476190476190474
0.6363636363636365,0.6263736263736264,0.5833333333333335,0.5238095238095237
